<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.15	09:00:00	4343.58	4344.63	4333.58	4339.13	6541	0	28
2025.12.15	10:00:00	4339.12	4348.88	4338.81	4347.02	6773	0	28
2025.12.15	11:00:00	4346.72	4350.12	4342.28	4342.49	6647	0	28
2025.12.15	12:00:00	4342.58	4348.09	4337.68	4339.60	5991	0	28
2025.12.15	13:00:00	4339.59	4343.64	4335.28	4342.71	5911	0	28
2025.12.15	14:00:00	4342.73	4348.21	4342.59	4345.66	6387	0	28
2025.12.15	15:00:00	4345.66	4346.16	4330.80	4332.38	9162	0	28
2025.12.15	16:00:00	4332.21	4336.66	4317.88	4323.70	10393	0	28
2025.12.15	17:00:00	4323.65	4327.69	4311.69	4318.19	10841	0	28
2025.12.15	18:00:00	4318.26	4318.82	4285.36	4297.56	10767	0	28
2025.12.15	19:00:00	4297.55	4306.54	4290.86	4304.60	9335	0	28
2025.12.15	20:00:00	4304.42	4313.50	4299.92	4313.00	8198	0	28
2025.12.15	21:00:00	4313.04	4317.55	4307.87	4314.09	7704	0	28
2025.12.15	22:00:00	4314.12	4314.27	4299.53	4304.43	7660	0	28
2025.12.15	23:00:00	4304.37	4305.64	4300.68	4304.25	3219	0	28
2025.12.16	01:00:00	4305.16	4309.56	4303.25	4304.11	3820	0	28
2025.12.16	02:00:00	4304.21	4313.19	4302.83	4307.76	5745	0	28
2025.12.16	03:00:00	4307.82	4317.78	4299.20	4308.86	9139	0	28
2025.12.16	04:00:00	4308.83	4312.13	4286.58	4289.73	8345	0	28
2025.12.16	05:00:00	4289.74	4294.43	4280.86	4290.86	8682	0	28
2025.12.16	06:00:00	4290.87	4292.29	4286.59	4289.11	5694	0	28
2025.12.16	07:00:00	4289.09	4292.24	4271.70	4283.99	7842	0	28
2025.12.16	08:00:00	4284.09	4292.09	4282.67	4289.20	7384	0	28
2025.12.16	09:00:00	4289.29	4289.84	4279.61	4287.58	6644	0	28
2025.12.16	10:00:00	4287.67	4289.29	4275.39	4284.59	7284	0	28
2025.12.16	11:00:00	4285.32	4285.83	4276.46	4280.26	6019	0	28
2025.12.16	12:00:00	4280.39	4284.15	4275.00	4277.27	6349	0	28
2025.12.16	13:00:00	4277.24	4279.47	4273.81	4278.40	5602	0	28
2025.12.16	14:00:00	4278.42	4294.83	4276.76	4294.44	8205	0	28
2025.12.16	15:00:00	4294.46	4313.26	4290.86	4313.06	9676	0	28
2025.12.16	16:00:00	4313.01	4331.82	4311.31	4324.43	10503	0	28
2025.12.16	17:00:00	4324.62	4335.01	4312.45	4319.53	10652	0	28
2025.12.16	18:00:00	4319.73	4323.17	4291.34	4300.53	10271	0	28
2025.12.16	19:00:00	4300.49	4310.72	4300.24	4303.69	8960	0	28
2025.12.16	20:00:00	4303.53	4313.45	4298.18	4311.21	8945	0	28
2025.12.16	21:00:00	4311.18	4315.86	4297.58	4310.53	8359	0	28
2025.12.16	22:00:00	4310.34	4314.37	4302.83	4304.65	6769	0	28
2025.12.16	23:00:00	4304.60	4305.45	4300.64	4302.28	3172	0	28
2025.12.17	01:00:00	4304.54	4309.09	4301.36	4307.69	3230	0	28
2025.12.17	02:00:00	4307.57	4314.95	4307.27	4313.09	3870	0	28
2025.12.17	03:00:00	4313.11	4326.72	4311.43	4326.59	9456	0	28
2025.12.17	04:00:00	4326.60	4327.75	4311.17	4314.20	8218	0	28
2025.12.17	05:00:00	4314.36	4324.99	4312.66	4323.63	7198	0	28
2025.12.17	06:00:00	4323.62	4331.38	4320.51	4329.61	5604	0	28
2025.12.17	07:00:00	4329.57	4342.25	4327.98	4333.86	7795	0	28
2025.12.17	08:00:00	4333.87	4337.64	4324.73	4328.57	7692	0	28
2025.12.17	09:00:00	4328.63	4328.63	4315.54	4317.91	7272	0	28
2025.12.17	10:00:00	4317.46	4320.79	4308.60	4319.07	7391	0	28
2025.12.17	11:00:00	4319.08	4323.19	4315.95	4316.83	5986	0	28
2025.12.17	12:00:00	4316.83	4322.11	4306.71	4317.62	6283	0	28
2025.12.17	13:00:00	4317.68	4320.39	4315.04	4316.38	5601	0	28
2025.12.17	14:00:00	4316.33	4323.11	4314.84	4317.46	6053	0	28
2025.12.17	15:00:00	4317.49	4343.96	4314.97	4342.01	9576	0	28
2025.12.17	16:00:00	4342.13	4345.85	4323.07	4338.09	10765	0	28
2025.12.17	17:00:00	4338.08	4348.68	4324.40	4330.18	10894	0	28
2025.12.17	18:00:00	4330.39	4337.51	4320.72	4333.50	10575	0	28
2025.12.17	19:00:00	4333.52	4342.41	4328.50	4342.41	9851	0	28
2025.12.17	20:00:00	4342.48	4346.32	4328.80	4335.95	9730	0	28
2025.12.17	21:00:00	4335.96	4340.85	4330.37	4337.04	8365	0	28
2025.12.17	22:00:00	4336.93	4346.01	4335.19	4341.30	7980	0	28
2025.12.17	23:00:00	4341.35	4346.20	4338.54	4339.04	3723	0	28
2025.12.18	01:00:00	4339.62	4343.01	4335.64	4338.97	4101	0	28
2025.12.18	02:00:00	4338.99	4342.87	4333.04	4334.77	5448	0	28
2025.12.18	03:00:00	4334.74	4336.96	4324.43	4331.52	9095	0	28
2025.12.18	04:00:00	4331.51	4337.68	4329.92	4333.20	7613	0	28
2025.12.18	05:00:00	4333.19	4336.71	4330.83	4333.12	6730	0	28
2025.12.18	06:00:00	4333.17	4333.46	4328.57	4331.87	5424	0	28
2025.12.18	07:00:00	4331.78	4337.40	4331.10	4333.28	7096	0	28
2025.12.18	08:00:00	4333.26	4336.05	4330.71	4334.04	7441	0	28
2025.12.18	09:00:00	4333.99	4337.59	4330.04	4331.48	5488	0	28
2025.12.18	10:00:00	4330.95	4332.59	4322.30	4326.54	6522	0	28
2025.12.18	11:00:00	4326.22	4328.53	4320.73	4323.45	6142	0	28
2025.12.18	12:00:00	4323.43	4327.67	4321.92	4325.34	5555	0	28
2025.12.18	13:00:00	4325.37	4328.64	4324.48	4325.57	4865	0	28
2025.12.18	14:00:00	4325.58	4326.60	4317.24	4320.83	6298	0	28
2025.12.18	15:00:00	4320.81	4342.90	4314.59	4336.58	9736	0	28
2025.12.18	16:00:00	4336.50	4341.32	4308.81	4328.50	10618	0	28
2025.12.18	17:00:00	4328.72	4341.48	4325.05	4338.06	10694	0	28
2025.12.18	18:00:00	4338.07	4374.37	4337.72	4360.36	10496	0	28
2025.12.18	19:00:00	4360.55	4363.43	4322.03	4333.18	10766	0	28
2025.12.18	20:00:00	4333.23	4341.16	4325.66	4331.72	9365	0	28
2025.12.18	21:00:00	4331.67	4334.53	4322.82	4324.87	8942	0	28
2025.12.18	22:00:00	4324.93	4338.18	4324.55	4334.84	8783	0	28
2025.12.18	23:00:00	4334.82	4334.82	4328.65	4332.77	3639	0	28
2025.12.19	01:00:00	4333.63	4336.81	4332.58	4335.07	2638	0	28
2025.12.19	02:00:00	4335.08	4335.72	4325.79	4326.06	3999	0	28
2025.12.19	03:00:00	4326.09	4328.42	4309.32	4323.22	8929	0	28
2025.12.19	04:00:00	4323.21	4327.82	4314.29	4316.80	6663	0	28
2025.12.19	05:00:00	4316.81	4322.34	4312.64	4318.01	6399	0	28
2025.12.19	06:00:00	4318.02	4322.89	4316.90	4322.67	4378	0	28
2025.12.19	07:00:00	4322.69	4328.91	4317.57	4325.87	6120	0	28
2025.12.19	08:00:00	4325.94	4329.32	4321.59	4326.34	7042	0	28
2025.12.19	09:00:00	4326.06	4329.56	4321.78	4322.64	5475	0	28
2025.12.19	10:00:00	4322.50	4330.95	4321.11	4325.95	5824	0	28
2025.12.19	11:00:00	4325.93	4333.51	4324.40	4329.41	5175	0	28
2025.12.19	12:00:00	4329.36	4331.66	4322.37	4327.73	5669	0	28
2025.12.19	13:00:00	4327.75	4329.35	4325.14	4327.17	5755	0	28
2025.12.19	14:00:00	4327.20	4328.78	4320.61	4326.67	6343	0	28
2025.12.19	15:00:00	4326.80	4335.18	4326.01	4328.34	8595	0	28
2025.12.19	16:00:00	4328.29	4337.61	4319.79	4332.37	10022	0	28
2025.12.19	17:00:00	4332.36	4349.05	4331.95	4347.79	10130	0	28
2025.12.19	18:00:00	4347.83	4354.69	4342.10	4349.70	9265	0	28
2025.12.19	19:00:00	4349.71	4355.88	4346.99	4353.40	8148	0	28
2025.12.19	20:00:00	4353.29	4356.43	4343.14	4348.54	8055	0	28
2025.12.19	21:00:00	4348.47	4350.67	4345.16	4345.23	5723	0	28
2025.12.19	22:00:00	4345.24	4346.33	4336.77	4339.53	7342	0	28
2025.12.19	23:00:00	4339.56	4340.19	4336.59	4338.54	2751	0	28
2025.12.22	01:00:00	4339.84	4356.16	4337.93	4355.14	4732	0	28
2025.12.22	02:00:00	4355.19	4366.06	4355.19	4364.92	5414	0	28
2025.12.22	03:00:00	4365.02	4384.84	4361.20	4382.97	8924	0	28
2025.12.22	04:00:00	4382.88	4388.64	4378.50	4385.79	7238	0	28
2025.12.22	05:00:00	4385.87	4394.83	4384.25	4392.54	5991	0	28
2025.12.22	06:00:00	4392.57	4400.86	4391.29	4398.36	4746	0	28
2025.12.22	07:00:00	4398.21	4409.43	4396.74	4399.96	7142	0	28
2025.12.22	08:00:00	4400.05	4419.91	4398.73	4419.50	7520	0	28
2025.12.22	09:00:00	4419.48	4420.34	4410.42	4414.35	5942	0	28
2025.12.22	10:00:00	4414.24	4414.92	4406.23	4408.17	6688	0	28
2025.12.22	11:00:00	4408.19	4414.79	4408.01	4411.01	4514	0	28
2025.12.22	12:00:00	4411.04	4415.71	4406.12	4408.64	5060	0	28
2025.12.22	13:00:00	4408.63	4411.62	4406.10	4410.35	4887	0	28
2025.12.22	14:00:00	4409.99	4415.96	4406.32	4415.71	6303	0	28
2025.12.22	15:00:00	4415.81	4427.27	4412.95	4423.65	8979	0	28
2025.12.22	16:00:00	4423.64	4429.02	4414.80	4419.24	9400	0	28
2025.12.22	17:00:00	4419.22	4435.44	4412.10	4431.75	9786	0	28
2025.12.22	18:00:00	4431.78	4442.06	4428.13	4438.71	8732	0	28
2025.12.22	19:00:00	4438.67	4442.00	4432.02	4438.43	7002	0	28
2025.12.22	20:00:00	4438.76	4438.89	4429.56	4435.23	6104	0	28
2025.12.22	21:00:00	4435.29	4435.92	4428.76	4433.65	5583	0	28
2025.12.22	22:00:00	4433.62	4439.19	4431.84	4438.51	5595	0	28
2025.12.22	23:00:00	4438.52	4448.94	4438.48	4444.90	4292	0	28
2025.12.23	01:00:00	4447.49	4461.60	4445.71	4460.03	5400	0	28
2025.12.23	02:00:00	4459.95	4470.50	4457.96	4470.48	5043	0	28
2025.12.23	03:00:00	4470.51	4490.66	4469.63	4486.67	9366	0	28
2025.12.23	04:00:00	4486.65	4497.65	4481.21	4493.37	7606	0	28
2025.12.23	05:00:00	4493.36	4496.49	4483.00	4486.80	7726	0	28
2025.12.23	06:00:00	4486.80	4488.31	4478.73	4482.49	5503	0	28
2025.12.23	07:00:00	4482.33	4485.48	4474.88	4475.08	7463	0	28
2025.12.23	08:00:00	4475.16	4481.54	4469.40	4481.54	7269	0	28
2025.12.23	09:00:00	4481.53	4489.67	4478.48	4486.59	6041	0	28
2025.12.23	10:00:00	4486.63	4493.13	4484.88	4489.84	6195	0	28
2025.12.23	11:00:00	4489.95	4491.13	4478.12	4480.39	6324	0	28
2025.12.23	12:00:00	4480.41	4487.52	4479.50	4484.21	5594	0	28
2025.12.23	13:00:00	4484.27	4494.25	4483.03	4493.47	5161	0	28
2025.12.23	14:00:00	4493.43	4493.55	4483.38	4486.43	5761	0	28
2025.12.23	15:00:00	4486.49	4497.23	4473.33	4479.02	9758	0	28
2025.12.23	16:00:00	4479.07	4479.74	4441.52	4446.18	10812	0	28
2025.12.23	17:00:00	4446.29	4459.17	4430.62	4458.37	10717	0	28
2025.12.23	18:00:00	4458.38	4476.46	4455.92	4474.18	9156	0	28
2025.12.23	19:00:00	4474.34	4479.81	4469.92	4472.68	8933	0	28
2025.12.23	20:00:00	4472.92	4484.96	4472.77	4484.35	6967	0	28
2025.12.23	21:00:00	4484.43	4496.18	4484.12	4490.64	7308	0	28
2025.12.23	22:00:00	4490.74	4499.68	4489.55	4497.53	6637	0	28
2025.12.23	23:00:00	4497.45	4498.89	4487.35	4487.35	3814	0	28
2025.12.24	01:00:00	4482.64	4510.27	4482.64	4503.31	5511	0	28
2025.12.24	02:00:00	4503.39	4517.97	4500.80	4511.82	6741	0	28
2025.12.24	03:00:00	4511.64	4525.72	4507.29	4518.70	9396	0	28
2025.12.24	04:00:00	4518.71	4519.12	4474.75	4477.54	8544	0	28
2025.12.24	05:00:00	4477.99	4498.08	4469.45	4493.20	8046	0	28
2025.12.24	06:00:00	4493.27	4501.38	4491.27	4499.15	5223	0	28
2025.12.24	07:00:00	4499.05	4500.50	4485.21	4488.39	7757	0	28
2025.12.24	08:00:00	4488.38	4498.04	4485.37	4493.42	7326	0	28
2025.12.24	09:00:00	4493.50	4495.10	4483.48	4483.60	5927	0	28
2025.12.24	10:00:00	4483.80	4492.76	4478.18	4482.40	7331	0	28
2025.12.24	11:00:00	4482.41	4495.97	4482.10	4494.61	6450	0	28
2025.12.24	12:00:00	4494.61	4499.81	4482.45	4489.40	5860	0	28
2025.12.24	13:00:00	4489.37	4491.90	4483.11	4491.47	5765	0	28
2025.12.24	14:00:00	4491.46	4495.95	4489.88	4490.69	6438	0	28
2025.12.24	15:00:00	4490.35	4493.33	4474.74	4487.82	9246	0	28
2025.12.24	16:00:00	4487.80	4489.36	4460.71	4464.74	10129	0	28
2025.12.24	17:00:00	4464.53	4476.46	4448.28	4458.38	10708	0	28
2025.12.24	18:00:00	4458.44	4478.06	4456.02	4476.81	9333	0	28
2025.12.24	19:00:00	4476.77	4487.69	4475.48	4480.55	8813	0	28
2025.12.24	20:00:00	4480.54	4482.35	4477.30	4479.42	3008	0	28
2025.12.26	01:00:00	4473.68	4499.80	4463.00	4495.05	6126	0	28
2025.12.26	02:00:00	4495.04	4518.16	4492.29	4518.02	6526	0	28
2025.12.26	03:00:00	4518.05	4531.05	4497.70	4503.99	9990	0	28
2025.12.26	04:00:00	4503.94	4509.72	4492.28	4508.69	8458	0	28
2025.12.26	05:00:00	4508.69	4513.30	4497.64	4501.81	7455	0	28
2025.12.26	06:00:00	4501.69	4511.61	4500.49	4509.04	5745	0	28
2025.12.26	07:00:00	4509.04	4514.73	4505.97	4509.93	7140	0	28
2025.12.26	08:00:00	4509.88	4519.44	4508.09	4511.84	8134	0	28
2025.12.26	09:00:00	4511.86	4515.50	4507.26	4510.91	5941	0	28
2025.12.26	10:00:00	4510.96	4519.38	4509.68	4518.68	5514	0	28
2025.12.26	11:00:00	4518.61	4520.39	4511.87	4512.71	5064	0	28
2025.12.26	12:00:00	4512.65	4523.57	4511.41	4514.44	5902	0	28
2025.12.26	13:00:00	4514.43	4515.06	4503.01	4509.72	7014	0	28
2025.12.26	14:00:00	4509.66	4514.81	4506.76	4508.87	5923	0	28
2025.12.26	15:00:00	4508.55	4528.56	4503.87	4525.32	9238	0	28
2025.12.26	16:00:00	4525.21	4533.31	4512.99	4521.01	10026	0	28
2025.12.26	17:00:00	4521.02	4547.29	4519.60	4546.37	10204	0	28
2025.12.26	18:00:00	4546.47	4549.82	4531.48	4536.19	9700	0	28
2025.12.26	19:00:00	4536.40	4537.50	4510.08	4519.17	9659	0	28
2025.12.26	20:00:00	4519.25	4532.52	4514.89	4530.96	8862	0	28
2025.12.26	21:00:00	4530.96	4535.58	4520.18	4523.77	7473	0	28
2025.12.26	22:00:00	4523.79	4535.35	4521.85	4531.02	8686	0	28
2025.12.26	23:00:00	4531.05	4534.64	4527.20	4531.90	5276	0	28
2025.12.29	01:00:00	4539.73	4549.56	4523.53	4527.20	8716	0	28
2025.12.29	02:00:00	4527.52	4528.01	4472.72	4497.43	9813	0	28
2025.12.29	03:00:00	4497.40	4517.40	4492.46	4497.37	10084	0	28
2025.12.29	04:00:00	4497.35	4515.77	4496.51	4512.48	8007	0	28
2025.12.29	05:00:00	4512.50	4520.37	4509.53	4516.42	7785	0	28
2025.12.29	06:00:00	4516.36	4519.52	4507.95	4515.57	5960	0	28
2025.12.29	07:00:00	4515.50	4519.26	4504.95	4506.26	6910	0	28
2025.12.29	08:00:00	4506.69	4510.56	4471.26	4475.35	9764	0	28
2025.12.29	09:00:00	4475.22	4481.54	4445.79	4474.51	8903	0	28
2025.12.29	10:00:00	4474.50	4488.31	4452.75	4460.95	8866	0	28
2025.12.29	11:00:00	4461.02	4476.17	4459.17	4472.12	7895	0	28
2025.12.29	12:00:00	4472.13	4474.42	4457.08	4460.91	6858	0	28
2025.12.29	13:00:00	4460.94	4467.48	4434.48	4446.76	7604	0	28
2025.12.29	14:00:00	4446.77	4464.53	4445.65	4464.19	7407	0	28
2025.12.29	15:00:00	4464.17	4467.36	4407.21	4421.53	10612	0	28
2025.12.29	16:00:00	4421.62	4421.62	4356.85	4360.26	11275	0	28
2025.12.29	17:00:00	4360.26	4360.53	4303.07	4325.23	11204	0	28
2025.12.29	18:00:00	4325.20	4347.38	4323.41	4341.64	10471	0	28
2025.12.29	19:00:00	4341.94	4342.86	4315.01	4328.07	9743	0	28
2025.12.29	20:00:00	4328.11	4334.19	4322.84	4331.07	8877	0	28
2025.12.29	21:00:00	4331.17	4337.88	4327.55	4336.75	7156	0	28
2025.12.29	22:00:00	4336.66	4344.39	4325.98	4334.56	7864	0	28
2025.12.29	23:00:00	4334.61	4339.45	4327.67	4331.39	5258	0	28
2025.12.30	01:00:00	4333.56	4347.08	4323.62	4345.67	6229	0	28
2025.12.30	02:00:00	4345.60	4350.61	4334.61	4339.82	6997	0	28
2025.12.30	03:00:00	4339.74	4360.08	4324.60	4360.07	9546	0	28
2025.12.30	04:00:00	4360.06	4364.83	4348.93	4362.56	8836	0	28
2025.12.30	05:00:00	4362.55	4369.15	4356.19	4359.30	7746	0	28
2025.12.30	06:00:00	4359.31	4369.62	4357.48	4363.46	4559	0	28
2025.12.30	07:00:00	4363.72	4380.13	4358.86	4377.56	7761	0	28
2025.12.30	08:00:00	4377.51	4378.25	4359.74	4364.80	9151	0	28
2025.12.30	09:00:00	4364.73	4383.38	4359.32	4372.47	7946	0	28
2025.12.30	10:00:00	4372.44	4373.73	4350.25	4364.99	8022	0	28
2025.12.30	11:00:00	4364.97	4376.63	4364.17	4371.94	7174	0	28
2025.12.30	12:00:00	4371.92	4391.49	4367.66	4384.80	7041	0	28
2025.12.30	13:00:00	4385.05	4390.15	4381.19	4384.13	6415	0	28
2025.12.30	14:00:00	4384.34	4402.67	4383.45	4401.04	8086	0	28
2025.12.30	15:00:00	4401.08	4404.26	4376.34	4388.32	10247	0	28
2025.12.30	16:00:00	4388.38	4392.04	4355.99	4366.33	10308	0	28
2025.12.30	17:00:00	4366.28	4377.40	4359.48	4364.89	10503	0	28
2025.12.30	18:00:00	4364.99	4379.82	4354.80	4377.73	9794	0	28
2025.12.30	19:00:00	4377.72	4381.67	4364.40	4370.17	9041	0	28
2025.12.30	20:00:00	4370.04	4378.56	4362.62	4364.68	8590	0	28
2025.12.30	21:00:00	4364.69	4367.96	4337.56	4348.59	7975	0	28
2025.12.30	22:00:00	4348.63	4355.44	4337.79	4341.23	8924	0	28
2025.12.30	23:00:00	4341.76	4350.29	4337.12	4338.26	4363	0	28
2025.12.31	01:00:00	4338.40	4346.37	4328.92	4339.03	6381	0	28
2025.12.31	02:00:00	4339.09	4346.53	4332.54	4342.66	6375	0	28
2025.12.31	03:00:00	4342.33	4373.26	4336.92	4366.04	9312	0	28
2025.12.31	04:00:00	4366.10	4371.12	4346.82	4348.72	8826	0	28
2025.12.31	05:00:00	4348.77	4359.90	4341.04	4348.59	9263	0	28
2025.12.31	06:00:00	4348.60	4351.32	4330.69	4332.80	7237	0	28
2025.12.31	07:00:00	4333.01	4342.94	4276.18	4285.73	9053	0	28
2025.12.31	08:00:00	4285.89	4328.66	4274.20	4327.98	9192	0	28
2025.12.31	09:00:00	4328.21	4334.86	4323.63	4331.17	6828	0	28
2025.12.31	10:00:00	4331.01	4332.78	4303.26	4307.36	7219	0	28
2025.12.31	11:00:00	4307.44	4337.20	4307.25	4325.73	7424	0	28
2025.12.31	12:00:00	4325.70	4331.19	4303.56	4306.26	7061	0	28
2025.12.31	13:00:00	4306.36	4316.17	4303.86	4310.90	6525	0	28
2025.12.31	14:00:00	4310.89	4318.04	4303.13	4313.67	6817	0	28
2025.12.31	15:00:00	4313.69	4348.25	4308.07	4345.69	8590	0	28
2025.12.31	16:00:00	4345.72	4353.25	4332.84	4346.08	10122	0	28
2025.12.31	17:00:00	4345.98	4346.25	4327.30	4337.29	10208	0	28
2025.12.31	18:00:00	4337.32	4339.69	4317.05	4322.97	9217	0	28
2025.12.31	19:00:00	4322.96	4329.43	4318.11	4321.84	8584	0	28
2025.12.31	20:00:00	4321.86	4331.47	4315.83	4319.62	8470	0	28
2025.12.31	21:00:00	4319.64	4322.86	4307.91	4311.35	7966	0	28
2025.12.31	22:00:00	4311.42	4324.07	4304.43	4313.03	8092	0	28
2025.12.31	23:00:00	4313.13	4317.32	4306.99	4317.32	3939	0	28
2026.01.02	01:00:00	4325.66	4351.17	4324.37	4348.21	5294	0	28
2026.01.02	02:00:00	4348.24	4355.87	4341.47	4354.06	5552	0	28
2026.01.02	03:00:00	4353.93	4355.91	4344.55	4347.98	7326	0	28
2026.01.02	04:00:00	4347.96	4363.18	4344.97	4362.97	6793	0	28
2026.01.02	05:00:00	4362.93	4375.41	4362.28	4375.07	6834	0	28
2026.01.02	06:00:00	4375.04	4378.29	4371.26	4373.11	6192	0	28
2026.01.02	07:00:00	4373.37	4381.62	4371.05	4380.61	6047	0	28
2026.01.02	08:00:00	4380.60	4380.98	4373.27	4374.65	6515	0	28
2026.01.02	09:00:00	4374.82	4383.28	4371.93	4382.81	7036	0	28
2026.01.02	10:00:00	4382.74	4397.40	4380.83	4387.03	7053	0	28
2026.01.02	11:00:00	4386.83	4391.58	4383.29	4385.18	6550	0	28
2026.01.02	12:00:00	4385.38	4398.50	4384.57	4396.18	6640	0	28
2026.01.02	13:00:00	4396.27	4399.24	4390.68	4392.94	6272	0	28
2026.01.02	14:00:00	4392.69	4398.16	4385.13	4394.38	7180	0	28
2026.01.02	15:00:00	4394.37	4402.25	4362.01	4365.87	9242	0	28
2026.01.02	16:00:00	4366.02	4373.71	4348.21	4353.47	9978	0	28
2026.01.02	17:00:00	4353.24	4356.88	4330.30	4335.33	10836	0	28
2026.01.02	18:00:00	4335.22	4337.43	4315.04	4326.34	10498	0	28
2026.01.02	19:00:00	4326.39	4333.44	4322.87	4323.10	9457	0	28
2026.01.02	20:00:00	4323.06	4323.56	4309.93	4315.19	9442	0	28
2026.01.02	21:00:00	4315.54	4326.15	4315.54	4318.15	8612	0	28
2026.01.02	22:00:00	4318.17	4331.45	4317.16	4331.42	7895	0	28
2026.01.02	23:00:00	4331.40	4333.24	4326.98	4332.94	3609	0	28
2026.01.05	01:00:00	4361.67	4375.67	4345.28	4372.34	7682	0	28
2026.01.05	02:00:00	4372.39	4396.49	4370.19	4394.90	7790	0	28
2026.01.05	03:00:00	4394.64	4420.07	4391.53	4401.73	10476	0	28
2026.01.05	04:00:00	4401.90	4409.69	4388.83	4405.51	9294	0	28
2026.01.05	05:00:00	4405.38	4414.00	4399.80	4400.11	8430	0	28
2026.01.05	06:00:00	4399.94	4408.22	4397.30	4404.21	5366	0	28
2026.01.05	07:00:00	4404.16	4414.33	4400.95	4412.55	6967	0	28
2026.01.05	08:00:00	4412.46	4426.16	4411.31	4420.15	8372	0	28
2026.01.05	09:00:00	4420.21	4425.02	4416.75	4421.76	6880	0	28
2026.01.05	10:00:00	4421.84	4433.70	4419.35	4430.02	7298	0	28
2026.01.05	11:00:00	4429.65	4437.88	4426.08	4434.74	7456	0	28
2026.01.05	12:00:00	4434.75	4439.79	4430.82	4436.23	6653	0	28
2026.01.05	13:00:00	4436.19	4437.30	4411.41	4419.39	8424	0	28
2026.01.05	14:00:00	4419.29	4421.35	4405.51	4409.58	8278	0	28
2026.01.05	15:00:00	4409.82	4418.79	4396.20	4416.78	10036	0	28
2026.01.05	16:00:00	4416.84	4442.74	4416.84	4436.67	10632	0	28
2026.01.05	17:00:00	4437.23	4455.58	4435.71	4448.53	10548	0	28
2026.01.05	18:00:00	4448.45	4454.36	4438.51	4441.77	8988	0	28
2026.01.05	19:00:00	4441.78	4449.00	4432.47	4443.48	9162	0	28
2026.01.05	20:00:00	4443.43	4448.47	4439.68	4447.72	7826	0	28
2026.01.05	21:00:00	4448.34	4449.27	4435.07	4439.70	7681	0	28
2026.01.05	22:00:00	4439.69	4446.89	4437.95	4444.75	8098	0	28
2026.01.05	23:00:00	4444.80	4448.75	4443.33	4448.43	3692	0	28
2026.01.06	01:00:00	4448.86	4460.01	4436.92	4440.49	5228	0	28
2026.01.06	02:00:00	4440.47	4444.69	4430.41	4436.43	6322	0	28
2026.01.06	03:00:00	4436.42	4452.25	4427.89	4450.47	9533	0	28
2026.01.06	04:00:00	4450.54	4460.99	4448.67	4454.83	8829	0	28
2026.01.06	05:00:00	4454.87	4468.04	4454.23	4467.59	7409	0	28
2026.01.06	06:00:00	4467.56	4468.45	4461.81	4467.28	5525	0	28
2026.01.06	07:00:00	4467.17	4474.10	4449.44	4452.16	8201	0	28
2026.01.06	08:00:00	4452.17	4467.03	4451.56	4465.70	8479	0	28
2026.01.06	09:00:00	4465.71	4470.29	4457.14	4459.00	6784	0	28
2026.01.06	10:00:00	4459.45	4475.68	4457.39	4468.35	7463	0	28
2026.01.06	11:00:00	4468.38	4468.38	4444.81	4446.27	7783	0	28
2026.01.06	12:00:00	4446.32	4455.95	4442.69	4451.72	6658	0	28
2026.01.06	13:00:00	4451.85	4464.52	4448.76	4463.30	6445	0	28
2026.01.06	14:00:00	4463.26	4466.15	4458.85	4463.64	6828	0	28
2026.01.06	15:00:00	4463.61	4470.36	4454.48	4467.94	9912	0	28
2026.01.06	16:00:00	4468.09	4489.57	4464.45	4486.85	10085	0	28
2026.01.06	17:00:00	4487.29	4490.87	4463.20	4478.46	10553	0	28
2026.01.06	18:00:00	4478.44	4488.74	4471.56	4488.26	9500	0	28
2026.01.06	19:00:00	4488.35	4491.52	4481.58	4489.39	8789	0	28
2026.01.06	20:00:00	4489.41	4494.05	4482.08	4488.43	8586	0	28
2026.01.06	21:00:00	4488.45	4489.40	4477.28	4481.27	8436	0	28
2026.01.06	22:00:00	4481.27	4497.00	4480.37	4493.68	7687	0	28
2026.01.06	23:00:00	4493.69	4497.32	4491.75	4494.98	3496	0	28
2026.01.07	01:00:00	4495.17	4500.38	4492.17	4493.41	4918	0	28
2026.01.07	02:00:00	4493.38	4494.72	4482.51	4492.25	6047	0	28
2026.01.07	03:00:00	4492.13	4495.76	4461.30	4465.52	10188	0	28
2026.01.07	04:00:00	4465.49	4478.51	4459.71	4474.74	8659	0	28
2026.01.07	05:00:00	4474.73	4480.26	4471.93	4474.78	7587	0	28
2026.01.07	06:00:00	4474.63	4475.99	4463.59	4464.75	6743	0	28
2026.01.07	07:00:00	4464.76	4470.59	4443.36	4454.35	8217	0	28
2026.01.07	08:00:00	4454.35	4460.28	4441.42	4444.22	8748	0	28
2026.01.07	09:00:00	4444.20	4464.96	4441.81	4461.35	7005	0	28
2026.01.07	10:00:00	4461.17	4474.87	4459.47	4468.30	6575	0	28
2026.01.07	11:00:00	4467.97	4468.68	4459.49	4463.46	6311	0	28
2026.01.07	12:00:00	4463.43	4467.72	4458.94	4464.30	5621	0	28
2026.01.07	13:00:00	4464.29	4464.84	4446.48	4447.29	6098	0	28
2026.01.07	14:00:00	4447.53	4454.96	4439.41	4445.15	7990	0	28
